,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
3710,1EEB56DCE9713222,docked_bike,2021-03-05 04:17:32,2021-03-05 04:25:31,Amsterdam Ave & W 180 St,8353,W 165 St & Fort Washington Ave,8226,40.847396,-73.931205,40.84004,-73.942939,casual
4159,B5C1C9B2F60CCB05,docked_bike,2021-03-14 16:06:44,2021-03-14 16:11:16,Amsterdam Ave & W 180 St,8353,Amsterdam Ave & W 172 St,8242,40.847396,-73.931205,40.842173,-73.935111,casual
4877,CFC5FA36A3C041F5,docked_bike,2021-03-13 03:51:46,2021-03-13 03:56:41,Amsterdam Ave & W 183 St,8353,Amsterdam Ave & W 162 St,8172,40.84925,-73.93022,40.83618,-73.939789,member
5146,A650CF7A3221489E,docked_bike,2021-03-25 17:49:02,2021-03-25 18:06:03,Amsterdam Ave & W 183 St,8353,Hamilton Pl & W 140 St,7959,40.84925,-73.93022,40.822756,-73.951346,member
5149,C80039FBC92AE92E,docked_bike,2021-03-29 14:47:54,2021-03-29 15:02:14,Amsterdam Ave & W 183 St,8353,E 167 St & Clay Ave,8088,40.84925,-73.93022,40.83094,-73.91125,member
11829,B830C81718B1FFC5,docked_bike,2021-03-30 15:56:54,2021-03-30 16:12:33,Amsterdam Ave & W 180 St,8353,Lincoln Ave & E 138 St,7744,40.847396,-73.931205,40.810893,-73.927311,casual
13041,52C333BD8F1005C7,docked_bike,2021-03-19 19:01:02,2021-03-19 20:17:48,Amsterdam Ave & W 180 St,8353,E 10 St & Avenue A,5659,40.847396,-73.931205,40.72740794,-73.98142006,casual
13044,41057EDA49369470,docked_bike,2021-03-12 17:15:17,2021-03-12 18:40:19,Amsterdam Ave & W 180 St,8353,E 10 St & Avenue A,5659,40.847396,-73.931205,40.72740794,-73.98142006,casual
18669,5DD3E5647BBEFF9A,docked_bike,2021-03-12 18:29:02,2021-03-12 20:51:48,Amsterdam Ave & W 180 St,8353,W 180 St & Ft Washington Ave,8358,40.847396,-73.931205,40.849972,-73.938423,casual
20933,5BEC2D173E722893,docked_bike,2021-03-09 16:58:36,2021-03-09 17:02:52,Amsterdam Ave & W 180 St,8353,Amsterdam Ave & W 172 St,8242,40.847396,-73.931205,40.842173,-73.935111,casual
20956,A17DFAC14CE3F7E6,docked_bike,2021-03-21 12:31:29,2021-03-21 15:52:50,Amsterdam Ave & W 180 St,8353,W 181 St & Riverside Dr,8381,40.847396,-73.931205,40.85168,-73.94186,casual
21524,0965F48C365EA6FA,docked_bike,2021-03-10 17:30:44,2021-03-10 17:47:19,Lenox Ave & W 126 St,7720,Amsterdam Ave & W 183 St,8353,40.808442,-73.945208,40.84925,-73.93022,member
21557,C2B96D620AAA7F3E,docked_bike,2021-03-02 13:32:59,2021-03-02 13:37:30,Wadsworth Ave & W 175 St,8299,Amsterdam Ave & W 183 St,8353,40.846052,-73.937648,40.84925,-73.93022,member
21608,BEB6E563CEFCD5CA,docked_bike,2021-03-27 14:02:32,2021-03-27 15:03:12,5 Ave & E 126 St,7701,Amsterdam Ave & W 183 St,8353,40.80698,-73.941747,40.84925,-73.93022,casual
23597,C8CE171DEEAA5A40,docked_bike,2021-03-15 17:32:11,2021-03-15 17:47:33,Amsterdam Ave & W 180 St,8353,Adam Clayton Powell Blvd & W 115 St,7643,40.847396,-73.931205,40.802535,-73.9532423,member
25462,8EC6B8FCFAA552E9,docked_bike,2021-03-14 17:29:34,2021-03-14 17:33:59,Amsterdam Ave & W 183 St,8353,Wadsworth Ave & W 179 St,8336,40.84925,-73.93022,40.848467,-73.936064,casual
25468,9D013F7ACFAB80FA,docked_bike,2021-03-28 16:09:16,2021-03-28 16:29:52,Amsterdam Ave & W 183 St,8353,E 141 St & St Ann's Ave,7722,40.84925,-73.93022,40.808633,-73.916124,casual
25471,55BB117E919A5C37,docked_bike,2021-03-11 14:17:52,2021-03-11 19:42:01,Amsterdam Ave & W 183 St,8353,Wadsworth Ave & W 179 St,8336,40.84925,-73.93022,40.848467,-73.936064,casual
25472,1A9FFCCF07EE0ABE,docked_bike,2021-03-09 16:46:53,2021-03-09 17:35:00,Amsterdam Ave & W 183 St,8353,Wadsworth Ave & W 179 St,8336,40.84925,-73.93022,40.848467,-73.936064,casual
25476,623AF19BC4C8D7A7,docked_bike,2021-03-28 17:15:16,2021-03-28 17:19:04,Amsterdam Ave & W 183 St,8353,Wadsworth Ave & W 179 St,8336,40.84925,-73.93022,40.848467,-73.936064,member
25944,314CD61959396271,docked_bike,2021-03-12 14:20:23,2021-03-12 14:28:18,Amsterdam Ave & W 180 St,8353,W 160 St & St. Nicholas Ave,8138,40.847396,-73.931205,40.834468,-73.939865,member
26910,52C2DD221837CE67,docked_bike,2021-03-19 17:19:57,2021-03-19 17:30:47,Amsterdam Ave & W 180 St,8353,Broadway & W 160 St,8157,40.847396,-73.931205,40.835775,-73.9434,member
