,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
1918114,F34C223F0166E55C,classic_bike,2021-10-06 19:54:48,2021-10-06 20:05:50,N 6 St & Bedford Ave,5379,S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),40.71745169,-73.95850939,40.712896,-73.968224,member
1933238,C33ECE8F26E571F3,classic_bike,2021-10-07 00:10:54,2021-10-07 00:11:10,S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),40.712896,-73.968224,40.712896,-73.968224,casual
1933239,367F0C95DAC58027,classic_bike,2021-10-06 22:43:13,2021-10-07 00:06:39,S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),40.712896,-73.968224,40.712896,-73.968224,casual
1933240,21D8417EDACBB414,classic_bike,2021-10-06 21:43:02,2021-10-06 21:48:23,S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),40.712896,-73.968224,40.712896,-73.968224,casual
1940156,482BBF381F7B16A5,classic_bike,2021-10-06 23:07:22,2021-10-07 00:06:20,S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),S 5th St & Kent Ave (Domino Park Movie Shoot),40.712896,-73.968224,40.712896,-73.968224,casual
