,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
2954,B18953E18DE08E1A,classic_bike,2022-02-05 02:03:09,2022-02-05 02:27:39,Frederick Douglass Blvd & W 145 St,7954,Audubon Ave & Fort George Ave,8491,40.823061,-73.941928,40.85715781391904,-73.92717361450195,casual
89874,9AF65C1F571041C8,electric_bike,2022-02-04 07:18:09,2022-02-04 07:24:47,Pinehurst Ave & W 187 St,8458,Audubon Ave & Fort George Ave,8491,40.855331,-73.937878,40.85715781391904,-73.92717361450195,casual
90226,3DB1A205FA2A48B7,electric_bike,2022-02-12 15:02:00,2022-02-12 15:14:00,Seaman Ave & Isham St,8665,Audubon Ave & Fort George Ave,8491,40.86989866194045,-73.92076313495636,40.85715781391904,-73.92717361450195,member
90227,293AF8A2BFF7CA35,electric_bike,2022-02-12 15:01:51,2022-02-12 15:14:01,Seaman Ave & Isham St,8665,Audubon Ave & Fort George Ave,8491,40.86989866194045,-73.92076313495636,40.85715781391904,-73.92717361450195,member
90420,BD9250B84B1FAA46,classic_bike,2022-02-12 15:42:01,2022-02-12 16:03:26,Harlem River Dr & W 155 St,8085,Audubon Ave & Fort George Ave,8491,40.830476,-73.939929,40.85715781391904,-73.92717361450195,casual
90440,7D027B834898AC0A,electric_bike,2022-02-02 07:52:43,2022-02-02 07:55:53,W 186 St & St. Nicholas Ave,8416,Audubon Ave & Fort George Ave,8491,40.852253,-73.931308,40.85715781391904,-73.92717361450195,member
170738,974F9886CF493A5D,electric_bike,2022-02-19 10:30:29,2022-02-19 10:55:56,Audubon Ave & Fort George Ave,8491,E 163 St & Union Ave,7970,40.85715781391904,-73.92717361450195,40.822545,-73.901824,member
178328,092F59721AE6D08E,electric_bike,2022-02-07 00:15:25,2022-02-07 00:31:03,W 171 St & St. Nicholas Ave,8262,Audubon Ave & Fort George Ave,8491,40.842941,-73.938631,40.85715781391904,-73.92717361450195,casual
178804,25C1408A0AE8AAC0,electric_bike,2022-02-10 07:22:09,2022-02-10 07:28:26,Pinehurst Ave & W 187 St,8458,Audubon Ave & Fort George Ave,8491,40.855331,-73.937878,40.85715781391904,-73.92717361450195,casual
178846,878E83818C99F940,classic_bike,2022-02-23 18:31:47,2022-02-23 18:37:51,Amsterdam Ave & W 189 St,8432,Audubon Ave & Fort George Ave,8491,40.853142,-73.927094,40.85715781391904,-73.92717361450195,casual
179237,B141701B0F65E2EC,electric_bike,2022-02-09 14:22:58,2022-02-09 14:31:35,Academy St & Nagle Ave,8579,Audubon Ave & Fort George Ave,8491,40.862562,-73.922661,40.85715781391904,-73.92717361450195,casual
179857,364AE27725F8E33F,electric_bike,2022-02-11 15:24:06,2022-02-11 15:47:01,E Mosholu Pkwy & Van Cortlandt Ave E,8778,Audubon Ave & Fort George Ave,8491,40.87656,-73.88366,40.85715781391904,-73.92717361450195,casual
180173,A68A92E0CD4AF5E7,electric_bike,2022-02-20 18:49:39,2022-02-20 18:57:20,W 171 St & St. Nicholas Ave,8262,Audubon Ave & Fort George Ave,8491,40.842941,-73.938631,40.85715781391904,-73.92717361450195,member
180455,164C33B146F871AE,electric_bike,2022-02-12 18:09:00,2022-02-12 18:09:37,Audubon Ave & Fort George Ave,8491,Audubon Ave & Fort George Ave,8491,40.85715781391904,-73.92717361450195,40.85715781391904,-73.92717361450195,member
241191,3CA0AF275761802B,electric_bike,2022-02-02 07:06:41,2022-02-02 07:12:34,Audubon Ave & Fort George Ave,8491,Nagle Ave & Thayer St,8563,40.85715781391904,-73.92717361450195,40.861382,-73.925591,member
262872,DC2ACE272BACF747,electric_bike,2022-02-15 11:33:05,2022-02-15 11:48:11,Audubon Ave & Fort George Ave,8491,Wadsworth Ave & W 175 St,8299,40.85715781391904,-73.92717361450195,40.846052,-73.937648,member
334325,54222EB7C3E50200,electric_bike,2022-02-12 21:19:08,2022-02-12 21:27:50,Audubon Ave & Fort George Ave,8491,Audobon Ave & W 179 St,8316,40.85715781391904,-73.92717361450195,40.847305,-73.933291,member
382264,9A269AF4B7F57C59,classic_bike,2022-02-26 17:02:02,2022-02-26 17:03:40,W 190 St & St. Nicholas Ave,8453,Audubon Ave & Fort George Ave,8491,40.854788,-73.929513,40.85715781391904,-73.92717361450195,member
