,start-date,start-hour,end-hour,step
0,2021-02-03,12,12,-1
1,2021-02-03,13,13,-1
2,2021-02-03,14,14,1
3,2021-02-03,14,15,0
4,2021-02-03,15,15,-1
5,2021-02-03,16,16,1
6,2021-02-03,17,17,1
7,2021-02-03,17,18,-1
8,2021-02-03,18,18,-3
9,2021-02-03,18,19,0
10,2021-02-03,19,19,-1
11,2021-02-03,19,20,-1
12,2021-02-03,20,20,2
13,2021-02-03,20,21,0
14,2021-02-03,21,21,-1
15,2021-02-03,23,23,-1
16,2021-02-04,0,0,-1
17,2021-02-04,5,5,1
18,2021-02-04,6,6,-1
19,2021-02-04,7,7,2
20,2021-02-04,8,8,4
21,2021-02-04,8,9,1
22,2021-02-04,9,9,3
23,2021-02-04,10,10,1
24,2021-02-04,10,11,1
25,2021-02-04,11,11,2
26,2021-02-04,11,12,2
27,2021-02-04,12,12,6
28,2021-02-04,12,13,1
29,2021-02-04,12,15,1
30,2021-02-04,13,13,-3
31,2021-02-04,13,14,0
32,2021-02-04,14,14,2
33,2021-02-04,14,15,1
34,2021-02-04,15,15,0
35,2021-02-04,15,16,-4
36,2021-02-04,16,16,6
37,2021-02-04,16,17,0
38,2021-02-04,17,17,-3
39,2021-02-04,17,18,2
40,2021-02-04,18,18,-3
41,2021-02-04,18,19,2
42,2021-02-04,19,19,-7
43,2021-02-04,19,20,1
44,2021-02-04,20,20,-3
45,2021-02-04,21,22,1
46,2021-02-04,22,22,-3
47,2021-02-05,7,7,4
48,2021-02-05,7,8,1
49,2021-02-05,8,8,-1
50,2021-02-05,8,9,-1
51,2021-02-05,9,9,3
52,2021-02-05,10,10,1
53,2021-02-05,10,11,0
54,2021-02-05,11,11,-3
55,2021-02-05,11,12,0
56,2021-02-05,12,12,-3
57,2021-02-05,12,13,1
58,2021-02-05,13,13,3
59,2021-02-05,13,14,-1
60,2021-02-05,14,14,-3
61,2021-02-05,14,15,1
62,2021-02-05,15,15,6
63,2021-02-05,15,16,1
64,2021-02-05,16,16,-4
65,2021-02-05,16,17,-5
66,2021-02-05,17,17,-2
67,2021-02-05,17,18,0
68,2021-02-05,18,18,6
69,2021-02-05,18,19,-2
70,2021-02-05,19,19,-3
71,2021-02-05,20,20,2
72,2021-02-05,20,21,1
73,2021-02-05,21,21,-2
74,2021-02-05,22,22,1
75,2021-02-05,22,23,1
76,2021-02-05,23,23,0
77,2021-02-06,1,2,-1
78,2021-02-06,1,4,-1
79,2021-02-06,6,6,-1
80,2021-02-06,7,7,0
81,2021-02-06,7,8,1
82,2021-02-06,8,8,-2
83,2021-02-06,8,9,1
84,2021-02-06,9,9,-3
85,2021-02-06,10,10,3
86,2021-02-06,10,11,3
87,2021-02-06,11,11,3
88,2021-02-06,11,12,-1
89,2021-02-06,12,12,6
90,2021-02-06,12,13,-3
91,2021-02-06,13,13,-2
92,2021-02-06,13,14,-5
93,2021-02-06,14,14,4
94,2021-02-06,14,15,5
95,2021-02-06,15,15,3
96,2021-02-06,15,16,0
97,2021-02-06,16,16,-1
98,2021-02-06,16,17,0
99,2021-02-06,17,17,-12
100,2021-02-06,17,18,4
101,2021-02-06,18,18,3
102,2021-02-06,18,19,0
103,2021-02-06,19,19,-2
104,2021-02-06,19,20,0
105,2021-02-06,20,20,1
106,2021-02-06,20,21,-2
107,2021-02-06,21,21,1
108,2021-02-06,21,22,-1
109,2021-02-06,22,22,0
110,2021-02-06,22,23,0
111,2021-02-07,1,1,0
112,2021-02-07,5,5,-1
113,2021-02-07,7,7,2
114,2021-02-07,8,8,-1
115,2021-02-07,9,9,0
116,2021-02-07,10,10,-1
117,2021-02-07,11,11,0
118,2021-02-07,12,12,0
119,2021-02-07,12,13,-1
120,2021-02-07,13,13,0
121,2021-02-07,13,14,1
122,2021-02-07,14,14,-2
123,2021-02-07,15,15,0
124,2021-02-07,16,16,1
125,2021-02-07,17,17,-2
126,2021-02-07,17,18,1
127,2021-02-07,18,18,-1
128,2021-02-07,19,19,0
129,2021-02-07,19,20,1
130,2021-02-07,20,20,0
131,2021-02-07,21,21,-1
132,2021-02-07,22,23,-1
133,2021-02-07,23,23,-1
134,2021-02-08,6,6,-1
135,2021-02-08,7,7,3
136,2021-02-08,7,8,1
137,2021-02-08,8,8,2
138,2021-02-08,8,9,2
139,2021-02-08,9,9,0
140,2021-02-08,9,10,2
141,2021-02-08,10,10,0
142,2021-02-08,11,11,2
143,2021-02-08,11,12,1
144,2021-02-08,12,12,-4
145,2021-02-08,12,13,-1
146,2021-02-08,13,13,-2
147,2021-02-08,13,14,3
148,2021-02-08,14,14,0
149,2021-02-08,14,15,0
150,2021-02-08,15,15,2
151,2021-02-08,15,16,-4
152,2021-02-08,16,16,-1
153,2021-02-08,16,17,1
154,2021-02-08,17,17,-2
155,2021-02-08,17,18,4
156,2021-02-08,18,18,1
157,2021-02-08,18,19,-1
158,2021-02-08,19,19,-6
159,2021-02-08,19,20,0
160,2021-02-08,20,20,-3
161,2021-02-08,20,21,1
162,2021-02-08,21,21,-2
163,2021-02-08,21,22,-1
164,2021-02-08,22,22,-1
165,2021-02-09,3,4,-1
166,2021-02-09,4,4,1
167,2021-02-09,5,5,1
168,2021-02-09,5,6,-1
169,2021-02-09,6,6,1
170,2021-02-09,6,7,-2
171,2021-02-09,7,7,2
172,2021-02-09,7,8,2
173,2021-02-09,8,8,-1
174,2021-02-09,9,9,5
175,2021-02-09,9,10,-1
176,2021-02-09,10,10,0
177,2021-02-09,10,11,1
178,2021-02-09,11,11,-1
179,2021-02-09,12,12,0
180,2021-02-09,12,13,4
181,2021-02-09,13,13,-4
182,2021-02-09,13,14,0
183,2021-02-09,14,14,-2
184,2021-02-09,14,15,1
185,2021-02-09,15,15,-1
186,2021-02-09,15,16,-2
187,2021-02-09,16,16,-1
188,2021-02-09,16,17,0
189,2021-02-09,17,17,-5
190,2021-02-09,17,18,1
191,2021-02-09,18,18,-2
192,2021-02-09,18,19,0
193,2021-02-09,19,19,-4
194,2021-02-09,19,20,-1
195,2021-02-09,20,20,0
196,2021-02-09,20,21,-1
197,2021-02-09,21,22,-1
198,2021-02-09,22,22,-3
199,2021-02-09,23,23,-1
200,2021-02-10,0,1,1
201,2021-02-10,5,5,1
202,2021-02-10,6,6,-2
203,2021-02-10,7,7,2
204,2021-02-10,8,8,0
205,2021-02-10,9,9,4
206,2021-02-10,9,10,4
207,2021-02-10,10,10,5
208,2021-02-10,11,11,-1
209,2021-02-10,11,12,1
210,2021-02-10,12,12,-1
211,2021-02-10,12,13,0
212,2021-02-10,13,13,0
