,start-date,start-hour,end-hour,step
0,2021-02-03,17,17,-1
1,2021-02-03,21,21,1
2,2021-02-04,6,6,1
3,2021-02-04,9,9,-3
4,2021-02-04,12,12,1
5,2021-02-04,12,13,-1
6,2021-02-04,13,13,0
7,2021-02-04,14,14,1
8,2021-02-04,16,17,1
9,2021-02-04,17,18,0
10,2021-02-04,18,18,-2
11,2021-02-04,18,19,2
12,2021-02-04,19,19,-2
13,2021-02-04,19,20,-1
14,2021-02-04,20,20,1
15,2021-02-04,22,22,1
16,2021-02-05,6,6,1
17,2021-02-05,6,7,-1
18,2021-02-05,7,7,-2
19,2021-02-05,8,8,-1
20,2021-02-05,9,9,-2
21,2021-02-05,11,11,-1
22,2021-02-05,11,12,-1
23,2021-02-05,12,12,-4
24,2021-02-05,13,13,3
25,2021-02-05,14,14,-1
26,2021-02-05,14,15,0
27,2021-02-05,15,15,-1
28,2021-02-05,16,16,1
29,2021-02-05,17,17,3
30,2021-02-05,18,18,-1
31,2021-02-05,19,19,1
32,2021-02-05,20,20,-1
33,2021-02-05,21,21,2
34,2021-02-05,23,23,0
35,2021-02-06,6,6,-1
36,2021-02-06,8,8,-2
37,2021-02-06,10,10,-1
38,2021-02-06,10,11,0
39,2021-02-06,11,11,2
40,2021-02-06,11,12,-2
41,2021-02-06,12,12,4
42,2021-02-06,12,13,-2
43,2021-02-06,13,13,3
44,2021-02-06,13,14,1
45,2021-02-06,14,14,-1
46,2021-02-06,14,15,1
47,2021-02-06,15,15,1
48,2021-02-06,15,16,-1
49,2021-02-06,16,16,-4
50,2021-02-06,16,17,2
51,2021-02-06,17,17,-1
52,2021-02-06,17,18,-1
53,2021-02-06,18,18,1
54,2021-02-06,18,19,1
55,2021-02-06,19,19,2
56,2021-02-06,19,20,1
57,2021-02-06,21,21,1
58,2021-02-06,22,23,1
59,2021-02-07,6,6,-1
60,2021-02-07,8,8,-2
61,2021-02-07,8,9,1
62,2021-02-07,11,11,-1
63,2021-02-07,15,16,-1
64,2021-02-07,19,20,1
65,2021-02-08,8,8,-1
66,2021-02-08,9,9,1
67,2021-02-08,11,11,-1
68,2021-02-08,14,14,-2
69,2021-02-08,15,15,0
70,2021-02-08,16,16,0
