,start-date,start-hour,end-hour,step
0,2021-02-03,13,13,2
1,2021-02-03,13,15,1
2,2021-02-03,14,14,-1
3,2021-02-03,15,15,-3
4,2021-02-03,15,16,1
5,2021-02-03,16,16,-1
6,2021-02-03,16,17,-1
7,2021-02-03,17,17,-2
8,2021-02-03,17,18,1
9,2021-02-03,18,18,2
10,2021-02-03,18,19,-3
11,2021-02-03,19,19,-1
12,2021-02-03,19,20,1
13,2021-02-03,20,20,-1
14,2021-02-03,21,9,1
15,2021-02-03,21,21,1
16,2021-02-03,22,22,-1
17,2021-02-03,22,23,1
18,2021-02-03,23,23,-1
19,2021-02-04,3,4,-1
20,2021-02-04,6,6,-1
21,2021-02-04,7,7,-1
22,2021-02-04,7,8,1
23,2021-02-04,7,19,1
24,2021-02-04,8,8,-4
25,2021-02-04,8,9,0
26,2021-02-04,9,9,-2
27,2021-02-04,9,10,-2
28,2021-02-04,10,10,-3
29,2021-02-04,11,11,0
30,2021-02-04,12,12,-2
31,2021-02-04,12,13,1
32,2021-02-04,13,13,-1
33,2021-02-04,13,14,-1
34,2021-02-04,14,14,-3
35,2021-02-04,14,15,-1
36,2021-02-04,15,15,2
37,2021-02-04,15,16,1
38,2021-02-04,16,16,-6
39,2021-02-04,16,17,-1
40,2021-02-04,17,17,1
41,2021-02-04,17,18,-2
42,2021-02-04,18,18,4
43,2021-02-04,18,19,2
44,2021-02-04,19,19,1
45,2021-02-04,19,20,2
46,2021-02-04,20,20,-1
47,2021-02-04,20,21,-1
48,2021-02-04,21,21,1
49,2021-02-04,21,22,1
50,2021-02-04,22,22,2
51,2021-02-04,23,0,1
52,2021-02-04,23,23,2
53,2021-02-05,3,3,-1
54,2021-02-05,5,5,-1
55,2021-02-05,6,6,-4
56,2021-02-05,7,7,2
57,2021-02-05,8,9,-1
58,2021-02-05,9,9,-3
59,2021-02-05,9,10,-1
60,2021-02-05,10,10,-2
61,2021-02-05,10,11,-1
62,2021-02-05,11,11,1
63,2021-02-05,11,12,-1
64,2021-02-05,12,12,1
65,2021-02-05,12,13,0
66,2021-02-05,13,13,-3
67,2021-02-05,13,14,0
68,2021-02-05,14,14,2
69,2021-02-05,14,15,0
70,2021-02-05,15,15,-7
71,2021-02-05,15,16,3
72,2021-02-05,16,16,-4
73,2021-02-05,16,17,2
