,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
133,5A686018D21A71D6,classic_bike,2022-01-11 11:18:48,2022-01-11 11:25:34,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
134,0B215E18DCAB5559,electric_bike,2022-01-18 10:48:27,2022-01-18 10:53:31,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
135,75F3F6CC42EA76AE,electric_bike,2022-01-21 10:46:16,2022-01-21 10:50:39,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
146,961DF69980925E7F,classic_bike,2022-01-23 13:15:04,2022-01-23 13:19:59,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
155,55F97D34055E2013,classic_bike,2022-01-07 13:41:18,2022-01-07 13:48:01,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
217,0DD493B8A6CC6AA6,classic_bike,2022-01-14 15:03:51,2022-01-14 15:08:54,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
221,B12A5A8C612E9DD2,classic_bike,2022-01-27 11:16:40,2022-01-27 11:22:22,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
232,5831CDAF9BE23F4D,classic_bike,2022-01-13 14:11:46,2022-01-13 14:17:28,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
241,EDBD150E5D09625A,classic_bike,2022-01-04 19:25:16,2022-01-04 19:33:18,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
242,5C85A0DF3FEEAE1D,classic_bike,2022-01-21 16:49:41,2022-01-21 16:57:08,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
246,E5B3C45D722A5180,classic_bike,2022-01-24 22:23:48,2022-01-24 22:29:33,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
248,D29A4D53C96D8210,classic_bike,2022-01-06 16:04:48,2022-01-06 16:11:46,Crescent St & 35 Ave,6688,31 St & Broadway,6789,40.7596276,-73.9321455,40.761584,-73.925921,member
249,AB71BC3E6F90AF23,classic_bike,2022-01-11 13:35:40,2022-01-11 13:45:41,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
366,0989AA0559BE31DE,electric_bike,2022-01-24 19:05:39,2022-01-24 19:09:32,Crescent St & 35 Ave,6688,31 St & Broadway,6789,40.7596276,-73.9321455,40.761584,-73.925921,member
367,A52A9F08B08304B8,classic_bike,2022-01-19 10:38:19,2022-01-19 10:42:50,Crescent St & 35 Ave,6688,31 St & Broadway,6789,40.7596276,-73.9321455,40.761584,-73.925921,member
369,27CC7DE1387677F3,classic_bike,2022-01-10 13:44:21,2022-01-10 13:51:16,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
371,4C046A2D5C99AC8A,classic_bike,2022-01-01 12:37:08,2022-01-01 12:42:27,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
372,78D6E89184D882D0,classic_bike,2022-01-24 12:39:45,2022-01-24 12:46:16,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
383,93105823BE5C9B09,electric_bike,2022-01-18 19:03:07,2022-01-18 19:06:52,Crescent St & 35 Ave,6688,31 St & Broadway,6789,40.7596276,-73.9321455,40.761584,-73.925921,member
384,975325D2D1B33EC2,classic_bike,2022-01-10 11:23:04,2022-01-10 11:29:22,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
385,04C07841D078B3D5,classic_bike,2022-01-06 11:29:24,2022-01-06 11:34:36,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
386,EB7575A8D370A159,electric_bike,2022-01-15 12:57:11,2022-01-15 13:03:09,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
388,7CFE52DC004CB083,classic_bike,2022-01-24 13:37:12,2022-01-24 13:42:13,Crescent St & 35 Ave,6688,Queens Plaza North & Crescent St,6429,40.7596276,-73.9321455,40.75110165,-73.94073717,member
