,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
1101,B7E317E5179475AF,electric_bike,2021-06-20 08:59:07,2021-06-20 09:11:36,34 Ave & 45 St,6596,Vernon Blvd & 30 Rd,7003,40.754795,-73.917014,40.770845,-73.934171,casual
3180,1B514D90FD592558,classic_bike,2021-06-25 15:29:02,2021-06-25 15:32:59,34 Ave & 45 St,6596,48 St & 37 Ave,6435,40.754795,-73.917014,40.751555,-73.915026,member
4046,9664EF11F8ED9DF8,classic_bike,2021-06-26 14:47:44,2021-06-26 14:55:57,34 Ave & 45 St,6596,36 Ave & 31 St,6572,40.754795,-73.917014,40.75651272984955,-73.92957486212252,member
4685,57A33DE3A8E1A2E8,docked_bike,2021-06-06 21:18:41,2021-06-06 21:20:59,34 Ave & 45 St,6596,34 Ave & 38 St,6638,40.754795,-73.917014,40.756913,-73.921631,member
22991,9E510DF4767CA958,electric_bike,2021-06-11 08:26:37,2021-06-11 09:12:23,34 Ave & 45 St,6596,King St & Varick St,5687,40.754795,-73.917014,40.72789701409023,-74.00536268949507,member
25014,0EC008512A16DF62,docked_bike,2021-06-15 14:10:13,2021-06-15 14:14:50,34 Ave & 45 St,6596,31 Ave & Steinway St,6782,40.754795,-73.917014,40.7611488,-73.9170071,member
25033,44E6CB5FCE7F0393,classic_bike,2021-06-27 11:10:57,2021-06-27 11:22:57,34 Ave & 45 St,6596,31 St & Astoria Blvd,6989,40.754795,-73.917014,40.7699176,-73.9184057,casual
26224,9161CF2C6E713869,electric_bike,2021-06-05 20:24:08,2021-06-05 20:39:16,48 St & Broadway,6629,34 Ave & 45 St,6596,40.755763,-73.912715,40.754795,-73.917014,member
26232,FD98FC91D9920EE9,classic_bike,2021-06-30 15:47:25,2021-06-30 15:50:34,48 St & Broadway,6629,34 Ave & 45 St,6596,40.755763,-73.912715,40.754795,-73.917014,member
26233,F6DB98C2804549B0,classic_bike,2021-06-30 19:25:46,2021-06-30 19:29:27,48 St & Broadway,6629,34 Ave & 45 St,6596,40.755763,-73.912715,40.754795,-73.917014,member
