,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
41,F50DE5C9701288DD,docked_bike,2021-06-14 00:22:36,2021-06-14 00:29:22,N 6 St & Bedford Ave,5379,Nassau Ave & Russell St,5581,40.717451,-73.958509,40.72557,-73.94434,casual
44,2E670CDC226EF443,electric_bike,2021-06-02 18:22:33,2021-06-02 18:28:54,N 6 St & Bedford Ave,5379,Nassau Ave & Russell St,5581,40.717451,-73.958509,40.72557,-73.94434,member
45,78AB5225083A090B,docked_bike,2021-06-05 01:19:23,2021-06-05 01:26:46,N 6 St & Bedford Ave,5379,Nassau Ave & Russell St,5581,40.717451,-73.958509,40.72557,-73.94434,member
46,74E309BD50B552EF,electric_bike,2021-06-06 13:50:23,2021-06-06 13:56:22,N 6 St & Bedford Ave,5379,Nassau Ave & Russell St,5581,40.717451,-73.958509,40.72557,-73.94434,member
79,F6167E62F18C18C0,electric_bike,2021-06-13 11:38:00,2021-06-13 12:19:38,N 6 St & Bedford Ave,5379,Kent Ave & N 7 St,5489,40.717451,-73.958509,40.72036775298455,-73.96165072917938,member
332,7859E0455BCA8777,docked_bike,2021-06-05 14:08:33,2021-06-05 14:18:29,N 6 St & Bedford Ave,5379,Greenpoint Ave & Manhattan Ave,5785,40.717451,-73.958509,40.73026,-73.95394,casual
334,D4DD0D2B8A45AECE,classic_bike,2021-06-23 19:58:30,2021-06-23 20:12:51,N 6 St & Bedford Ave,5379,Greenpoint Ave & Manhattan Ave,5785,40.71745169,-73.95850939,40.73026,-73.95394,member
335,1F09DC374926A302,classic_bike,2021-06-25 22:56:28,2021-06-25 23:20:59,N 6 St & Bedford Ave,5379,Bergen St & Vanderbilt Ave,4157,40.71745169,-73.95850939,40.6794388,-73.9680438,member
391,3F1706B8021DAD3D,docked_bike,2021-06-05 17:58:03,2021-06-05 18:11:51,N 6 St & Bedford Ave,5379,Kent Ave & S 11 St,5062,40.717451,-73.958509,40.707644944175705,-73.96841526031494,member
392,A03BE4B3F71BC0D6,electric_bike,2021-06-23 06:25:29,2021-06-23 06:34:35,N 6 St & Bedford Ave,5379,Huron St & Franklin St,5869,40.71745169,-73.95850939,40.73266,-73.95826,member
393,0057FD605357F675,docked_bike,2021-06-12 15:54:52,2021-06-12 16:04:50,N 6 St & Bedford Ave,5379,Huron St & Franklin St,5869,40.717451,-73.958509,40.73266,-73.95826,casual
394,12150F42A7C04D41,docked_bike,2021-06-01 17:41:11,2021-06-01 17:56:14,N 6 St & Bedford Ave,5379,Huron St & Franklin St,5869,40.717451,-73.958509,40.73266,-73.95826,casual
395,A07F67B78336715E,classic_bike,2021-06-26 14:53:35,2021-06-26 15:01:23,N 6 St & Bedford Ave,5379,Kent Ave & S 11 St,5062,40.71745169,-73.95850939,40.707644944175705,-73.96841526031494,member
472,D73024163DA879C7,electric_bike,2021-06-04 09:19:08,2021-06-04 09:44:22,Berry St & N 8 St,5379,Christopher St & Greenwich St,5847,40.719009,-73.958525,40.73291553,-74.00711384,member
545,FB0284BAB78546A4,classic_bike,2021-06-27 21:43:49,2021-06-27 21:50:49,N 6 St & Bedford Ave,5379,Nassau Ave & Newell St,5623,40.71745169,-73.95850939,40.724812564400175,-73.94752621650696,member
796,CC2649708E514470,electric_bike,2021-06-22 17:25:34,2021-06-22 17:29:43,N 6 St & Bedford Ave,5379,Broadway & Berry St,5164,40.71745169,-73.95850939,40.71044554,-73.96525063,member
797,79C6093AD17A4253,classic_bike,2021-06-18 13:54:30,2021-06-18 14:03:10,N 6 St & Bedford Ave,5379,Franklin St & Dupont St,5944,40.71745169,-73.95850939,40.73564,-73.95866,member
