,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
783670,AF4E3D99A7D5B085,docked_bike,2021-12-28 17:30:11,2021-12-28 17:30:30,Station demo,SYS052,Station demo,SYS052,40.604017,-74.019709,40.604017,-74.019709,casual
783671,EA14969CEEBD8A9F,docked_bike,2021-12-28 17:07:28,2021-12-28 17:08:40,Station demo,SYS052,Station demo,SYS052,40.604017,-74.019709,40.604017,-74.019709,casual
787354,9D8F6A1779FCEC38,docked_bike,2021-12-29 11:56:43,2021-12-29 11:58:56,Station demo,SYS052,Station demo,SYS052,40.604017,-74.019709,40.604017,-74.019709,casual
787355,F1400E83F37A6A72,docked_bike,2021-12-29 11:28:39,2021-12-29 11:29:11,Station demo,SYS052,Station demo,SYS052,40.604017,-74.019709,40.604017,-74.019709,casual
787356,BE530C46FD026C0D,docked_bike,2021-12-29 14:26:59,2021-12-29 14:28:01,Station demo,SYS052,Station demo,SYS052,40.604017,-74.019709,40.604017,-74.019709,casual
787357,B7E1375205206093,docked_bike,2021-12-29 11:29:48,2021-12-29 11:30:07,Station demo,SYS052,Station demo,SYS052,40.604017,-74.019709,40.604017,-74.019709,casual
787958,B07AD5E4997BADBF,docked_bike,2021-12-18 10:56:03,2021-12-18 11:27:16,Station demo,SYS052,Station demo,SYS052,40.604017,-74.019709,40.604017,-74.019709,casual
788200,29DB9DADB963E5DD,classic_bike,2021-12-18 10:30:48,2021-12-18 10:31:13,Station demo,SYS052,Station demo,SYS052,40.60401734884197,-74.01970893231919,40.60401734884197,-74.01970893231919,member
788201,B3DB9852663213A2,classic_bike,2021-12-18 10:47:26,2021-12-18 10:48:31,Station demo,SYS052,Station demo,SYS052,40.60401734884197,-74.01970893231919,40.60401734884197,-74.01970893231919,member
788202,B5AC10E3528729DD,classic_bike,2021-12-18 10:22:12,2021-12-18 10:22:16,Station demo,SYS052,Station demo,SYS052,40.60401734884197,-74.01970893231919,40.60401734884197,-74.01970893231919,member
