,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
77080,785BE4DDDD0252BF,classic_bike,2022-03-16 12:14:32,2022-03-16 12:37:44,Lab - NYC,Lab - NYC,,nan,40.754205108,-73.995975137,40.75,-74.0,member
77081,5085F3F978DEAE5C,classic_bike,2022-03-22 10:52:26,2022-03-22 10:52:35,Lab - NYC,Lab - NYC,,nan,40.754205108,-73.995975137,40.75,-74.0,member
77084,3BB3CCDF3D778319,classic_bike,2022-03-31 11:21:27,2022-03-31 11:21:35,Lab - NYC,Lab - NYC,,nan,40.754129171,-73.996364594,40.75,-74.0,member
118753,35D89DE7CF955FB6,classic_bike,2022-03-24 12:21:22,2022-03-24 12:23:07,Lab - NYC,Lab - NYC,Lab - NYC,Lab - NYC,40.754129171,-73.996364594,40.75404038449624,-73.99646580219269,member
1039560,97511068A9B3309B,classic_bike,2022-03-28 10:35:17,2022-03-28 10:35:24,Lab - NYC,Lab - NYC,,nan,40.754129171,-73.996364594,40.75,-74.0,member
1791377,F85DF1926CC58015,classic_bike,2022-03-16 14:53:42,2022-03-16 15:04:21,Lab - NYC,Lab - NYC,Lab - NYC,Lab - NYC,40.754205108,-73.995975137,40.75404038449624,-73.99646580219269,member
1799795,C248E5CB48ED7BF9,classic_bike,2022-03-08 12:20:04,2022-03-08 12:23:23,Lab - NYC,Lab - NYC,Lab - NYC,Lab - NYC,40.75367628369961,-73.99654597735486,40.75404038449624,-73.99646580219269,member
1799886,2763EC924466BD71,classic_bike,2022-03-31 12:56:41,2022-03-31 12:57:18,Lab - NYC,Lab - NYC,Lab - NYC,Lab - NYC,40.754129171,-73.996364594,40.75404038449624,-73.99646580219269,member
