,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
2531,6DD76F35A13A36E0,docked_bike,2021-05-17 14:36:41,2021-05-17 14:46:45,59 St & 5 Ave,2961,7 Ave & 41 St,3192,40.640125,-74.015726,40.647379,-74.000911,member
21682,1FF2168B043B9235,docked_bike,2021-05-07 20:58:40,2021-05-07 21:28:44,59 St & 5 Ave,2961,Lafayette Ave & Classon Ave,4452,40.640125,-74.015726,40.68900443,-73.96023854,casual
45791,E85A7E1BE44BDFD8,docked_bike,2021-05-13 15:04:29,2021-05-13 15:13:49,59 St & 5 Ave,2961,5 Ave & 66 St,2782,40.640125,-74.015726,40.635679,-74.020005,member
45795,8D4EF16C42EC60EF,docked_bike,2021-05-31 17:54:42,2021-05-31 18:04:38,59 St & 5 Ave,2961,5 Ave & 66 St,2782,40.640125,-74.015726,40.635679,-74.020005,member
51696,59348967F97D4F26,docked_bike,2021-05-08 17:55:51,2021-05-08 18:38:11,59 St & 5 Ave,2961,Hanson Pl & Ashland Pl,4395,40.640125,-74.015726,40.68506807308177,-73.97790759801863,casual
65532,82966CD8E6E29012,docked_bike,2021-05-14 19:07:23,2021-05-14 19:44:18,59 St & 5 Ave,2961,34 St & 4 Ave,3492,40.640125,-74.015726,40.655278,-74.003101,member
101244,99C9F5B54EF70DA4,docked_bike,2021-05-27 12:12:48,2021-05-27 12:15:42,59 St & 5 Ave,2961,55 St & 7 Ave,2951,40.640125,-74.015726,40.639673,-74.008957,casual
102351,B2AAE8C04A1EAA7C,docked_bike,2021-05-12 19:34:29,2021-05-12 21:07:19,59 St & 5 Ave,2961,59 St & 4 Ave,3011,40.640125,-74.015726,40.641269,-74.017651,casual
102355,17B8FAB16D3D087C,docked_bike,2021-05-17 16:17:19,2021-05-17 16:34:43,59 St & 5 Ave,2961,Church Ave & Story St,3007,40.640125,-74.015726,40.642031,-73.981073,member
105709,493C1DF6404877A8,docked_bike,2021-05-10 10:16:19,2021-05-10 11:17:32,59 St & 5 Ave,2961,59 St & 4 Ave,3011,40.640125,-74.015726,40.641269,-74.017651,casual
107841,13D3F7FD59B864CA,docked_bike,2021-05-15 15:13:54,2021-05-15 15:16:21,59 St & 5 Ave,2961,59 St & 4 Ave,3011,40.640125,-74.015726,40.641269,-74.017651,member
108142,EEFA78550D2EF7B5,docked_bike,2021-05-12 19:34:46,2021-05-12 21:07:17,59 St & 5 Ave,2961,59 St & 4 Ave,3011,40.640125,-74.015726,40.641269,-74.017651,casual
112467,0D19074DC989C869,docked_bike,2021-05-15 16:46:28,2021-05-15 17:10:34,59 St & 5 Ave,2961,4 Ave & 3 St,4028,40.640125,-74.015726,40.673746,-73.985649,member
118264,BCF5985E28DAE731,docked_bike,2021-05-24 23:21:09,2021-05-24 23:33:43,59 St & 5 Ave,2961,46 St & 6 Ave,3161,40.640125,-74.015726,40.645921,-74.005708,casual
122003,27B727BA79208D67,docked_bike,2021-05-23 06:48:00,2021-05-23 06:58:24,59 St & 5 Ave,2961,29 St & 5 Ave,3523,40.640125,-74.015726,40.656986,-73.998194,casual
122189,6C7A1A7D084606AA,docked_bike,2021-05-23 20:06:11,2021-05-23 20:27:15,59 St & 5 Ave,2961,44 St & 6 Ave,3233,40.640125,-74.015726,40.647105,-74.004483,casual
