,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
247,BE733997008115F0,docked_bike,2021-05-23 14:54:25,2021-05-23 15:05:59,46 Ave & 5 St,6286,,nan,40.74731,-73.95451,,,member
249,8D351DFD02C16CBA,docked_bike,2021-05-19 13:16:02,2021-05-20 02:22:48,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,member
22355,522CE0ED463F9DF8,docked_bike,2021-05-22 21:54:50,2021-05-23 05:50:41,46 Ave & 5 St,6286,,nan,40.74731,-73.95451,,,casual
22356,E62CD2E47CCC62D1,docked_bike,2021-05-14 14:19:48,2021-05-14 14:35:07,W 24 St & 7 Ave,6257,,nan,40.744876,-73.995298,,,member
22373,1C1B9AB6E2F45D8E,docked_bike,2021-05-28 00:00:37,2021-05-29 01:00:32,W 204 St & Nagle Ave,8579,,nan,40.863211,-73.920827,,,member
22376,D65293C30BBEF367,docked_bike,2021-05-05 08:54:04,2021-05-05 10:19:04,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,member
22381,A8B5614C892C92BB,docked_bike,2021-05-22 17:46:42,2021-05-22 23:27:10,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,casual
22383,B0E9B416753D3210,docked_bike,2021-05-17 08:16:59,2021-05-17 08:46:50,Broadway & Berry St,5164,,nan,40.710445,-73.96525,,,casual
22387,8A16E9E32BEC051D,docked_bike,2021-05-02 12:37:37,2021-05-02 19:15:51,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,casual
22403,AB4273246704D863,docked_bike,2021-05-02 12:37:34,2021-05-02 19:13:32,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,casual
22432,C3C7E7EC811FFF8B,docked_bike,2021-05-02 09:40:29,2021-05-02 11:13:05,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,member
22435,E1C030BB9211C422,docked_bike,2021-05-06 22:56:41,2021-05-06 23:15:45,W 24 St & 7 Ave,6257,,nan,40.744876,-73.995298,,,casual
22444,D00E39F59F3936ED,docked_bike,2021-05-13 00:35:00,2021-05-14 01:34:53,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,member
22451,A293C373A6C1DE34,docked_bike,2021-05-02 18:29:13,2021-05-02 18:58:57,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,casual
22457,C3E181E71F417F4F,docked_bike,2021-05-02 14:11:05,2021-05-02 17:25:33,W 24 St & 7 Ave,6257,,nan,40.744876,-73.995298,,,casual
22461,D7647ED3C95E435B,docked_bike,2021-05-12 22:43:46,2021-05-12 22:49:57,Broadway & Berry St,5164,,nan,40.710445,-73.96525,,,casual
22476,D2E5C26235C6EB71,docked_bike,2021-05-29 20:13:41,2021-05-29 20:13:47,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,member
22492,F0C33A8064547AFD,docked_bike,2021-05-03 12:22:07,2021-05-03 12:22:29,W 24 St & 7 Ave,6257,,nan,40.744876,-73.995298,,,member
22509,5798F18FBEDB60C0,docked_bike,2021-05-19 19:39:23,2021-05-19 19:39:41,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,member
22532,F069C099DCA68428,docked_bike,2021-05-24 15:04:27,2021-05-24 15:22:02,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,member
22533,E1073F9A88AA2995,docked_bike,2021-05-31 20:41:30,2021-05-31 21:00:41,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,member
22537,6617E40FB38EF734,docked_bike,2021-05-18 13:56:39,2021-05-18 23:17:44,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,casual
22545,FDC5DE792344F5A3,docked_bike,2021-05-16 17:24:38,2021-05-16 17:24:39,E 55 St & 2 Ave,6650,,nan,40.757973,-73.966033,,,casual
22547,E78672EBA9827812,docked_bike,2021-05-20 19:20:11,2021-05-20 21:26:01,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,casual
22554,62357B3D6DC7E61A,docked_bike,2021-05-26 18:49:28,2021-05-27 08:22:51,W 24 St & 7 Ave,6257,,nan,40.744876,-73.995298,,,casual
22556,49EE3827C9CA7C16,docked_bike,2021-05-02 08:07:33,2021-05-03 09:07:09,46 Ave & 5 St,6286,,nan,40.74731,-73.95451,,,member
22557,E98E2280DF12FE7F,docked_bike,2021-05-12 19:18:25,2021-05-12 19:45:55,W 24 St & 7 Ave,6257,,nan,40.744876,-73.995298,,,casual
22579,EDDBC40015E41AE0,docked_bike,2021-05-20 17:09:11,2021-05-20 17:23:13,Broadway & W 60 St,6948,,nan,40.769155,-73.981918,,,member
22586,27A18FA0F00C7542,docked_bike,2021-05-27 12:32:08,2021-05-27 12:48:30,Broadway & W 25 St,6173,,nan,40.742868,-73.989186,,,casual
22605,E098B22926421A31,docked_bike,2021-05-07 12:18:49,2021-05-07 14:37:10,Leonard St & Church St,5359,,nan,40.717571,-74.005549,,,casual
22606,555456BE90DB8243,docked_bike,2021-05-22 21:11:52,2021-05-22 21:55:42,E 16 St & 5 Ave,6022,,nan,40.737261,-73.992389,,,member
22610,E0D815DF4B339463,docked_bike,2021-05-08 20:02:19,2021-05-09 14:26:40,Prospect Park SW & Vanderbilt St,3457,,nan,40.65482,-73.973217,,,casual
22627,623FA81D5E07BCFD,docked_bike,2021-05-04 06:58:11,2021-05-04 16:42:47,Hicks St & Montague St,4645,,nan,40.695128,-73.99595,,,member
22631,09600638AB9642BD,docked_bike,2021-05-25 18:59:56,2021-05-25 19:15:13,E 16 St & 5 Ave,6022,,nan,40.737261,-73.992389,,,member
22636,96AD6DA81B625D45,docked_bike,2021-05-09 15:10:14,2021-05-09 15:10:15,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,member
22653,B8D0F3149104B17F,docked_bike,2021-05-04 08:13:00,2021-05-04 08:52:47,Columbus Ave & W 95 St,7520,,nan,40.791955,-73.968087,,,member
22661,6242086A5011DE0A,docked_bike,2021-05-12 22:25:30,2021-05-12 22:41:41,Hicks St & Montague St,4645,,nan,40.695128,-73.99595,,,casual
22667,A7D1EFD2DF99EE77,docked_bike,2021-05-07 12:48:09,2021-05-07 13:23:19,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,casual
22679,3EA14C6F39576887,docked_bike,2021-05-26 16:17:36,2021-05-27 08:54:38,35 Ave & 10 St,6806,,nan,40.763154,-73.939855,,,casual
22689,90E4A5F01BDDE45A,docked_bike,2021-05-24 11:04:27,2021-05-24 11:04:27,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,casual
22700,BA6DC9646739425A,docked_bike,2021-05-16 11:32:08,2021-05-16 11:32:08,Willoughby Ave & Hall St,4611,,nan,40.69196,-73.965368,,,member
22701,7A0E993BD13D55FE,docked_bike,2021-05-26 13:49:14,2021-05-26 13:49:15,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,member
22708,BE61DC86563D23A5,docked_bike,2021-05-21 13:57:12,2021-05-21 16:08:07,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,casual
22712,8F00DE12A6643E8D,docked_bike,2021-05-07 19:37:44,2021-05-07 22:48:43,Columbus Ave & W 95 St,7520,,nan,40.791955,-73.968087,,,member
22735,801EE76003FE112E,docked_bike,2021-05-17 06:04:31,2021-05-17 06:18:50,31 Ave & 34 St,6819,,nan,40.763154,-73.920827,,,member
22757,0D342550ECBBD285,docked_bike,2021-05-01 17:35:43,2021-05-01 18:15:16,1 Ave & E 6 St,5626,,nan,40.72633,-73.986168,,,casual
22772,A6C6167C04C3A7D5,docked_bike,2021-05-21 09:18:15,2021-05-21 09:18:16,Willoughby Ave & Hall St,4611,,nan,40.69196,-73.965368,,,member
22774,76CCFE3680543052,docked_bike,2021-05-07 12:47:50,2021-05-07 13:25:11,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,casual
22779,CF9CC6CAD8FCBA65,docked_bike,2021-05-15 16:41:55,2021-05-16 13:53:43,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,casual
22780,98C09B4C79421E66,docked_bike,2021-05-01 14:02:44,2021-05-01 14:03:00,Columbus Ave & W 95 St,7520,,nan,40.791955,-73.968087,,,member
22806,04FFC45FF5E78297,docked_bike,2021-05-20 10:42:06,2021-05-20 10:48:50,31 Ave & 34 St,6819,,nan,40.763154,-73.920827,,,member
22831,2499469E05041544,docked_bike,2021-05-23 12:14:29,2021-05-23 13:15:04,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,casual
22835,217D3977AEDBB4D9,docked_bike,2021-05-10 09:01:53,2021-05-10 09:01:53,E 16 St & 5 Ave,6022,,nan,40.737261,-73.992389,,,member
22837,322F867BDF8BCFC4,docked_bike,2021-05-19 19:00:25,2021-05-19 19:02:53,Centre St & Chambers St,5207,,nan,40.712732,-74.004607,,,member
22838,5C01B3F3AC295602,docked_bike,2021-05-19 06:20:45,2021-05-19 06:29:01,Centre St & Chambers St,5207,,nan,40.712732,-74.004607,,,member
22844,31C82926B45E7D36,docked_bike,2021-05-01 15:17:37,2021-05-01 15:17:38,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,casual
22846,75AD57590E4ABF68,docked_bike,2021-05-19 08:58:34,2021-05-19 09:41:06,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,casual
22851,D7706423E749923A,docked_bike,2021-05-13 17:16:26,2021-05-13 17:30:55,Centre St & Chambers St,5207,,nan,40.712732,-74.004607,,,member
22858,D3494D468AF8B5C1,docked_bike,2021-05-22 15:43:59,2021-05-22 16:46:41,Centre St & Chambers St,5207,,nan,40.712732,-74.004607,,,casual
22860,08253C7505B677D2,docked_bike,2021-05-26 14:01:20,2021-05-26 14:27:34,Willoughby Ave & Hall St,4611,,nan,40.69196,-73.965368,,,member
22864,FF410C0B10CDBF75,docked_bike,2021-05-13 09:41:56,2021-05-14 10:41:51,Willoughby Ave & Hall St,4611,,nan,40.69196,-73.965368,,,member
22871,37679E7AC44D139E,docked_bike,2021-05-07 12:47:56,2021-05-07 13:27:05,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,casual
22885,4D5D27767CE3411E,docked_bike,2021-05-12 20:40:57,2021-05-12 22:40:54,Willoughby Ave & Hall St,4611,,nan,40.69196,-73.965368,,,member
22901,8240B92D8D2EB24A,docked_bike,2021-05-20 21:54:51,2021-05-21 22:54:39,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,casual
22908,917FB85687292F30,docked_bike,2021-05-19 16:20:45,2021-05-20 05:46:42,Pleasant Ave & E 116 St,7450,,nan,40.794987,-73.933334,,,member
22930,75669D051988F5F2,docked_bike,2021-05-20 10:24:25,2021-05-20 10:37:50,Vernon Blvd & 30 Rd,7003,,nan,40.770845,-73.934171,,,casual
22941,EC0B807AFECD34D6,docked_bike,2021-05-20 16:17:52,2021-05-20 16:39:33,Vernon Blvd & 30 Rd,7003,,nan,40.770845,-73.934171,,,member
22951,A3F15FB280EC2FE7,docked_bike,2021-05-19 20:26:54,2021-05-19 20:39:11,45 Rd & 11 St,6319,,nan,40.747085,-73.949772,,,member
22952,30E6CDBB88CE9249,docked_bike,2021-05-21 17:01:24,2021-05-21 17:18:59,Vernon Blvd & 30 Rd,7003,,nan,40.770845,-73.934171,,,casual
22953,A5641187B2403B1D,docked_bike,2021-05-23 15:43:07,2021-05-23 16:36:15,E 3 St & 1 Ave,5553,,nan,40.724677,-73.987834,,,casual
22963,5AD3A3C035B8428D,docked_bike,2021-05-29 16:53:57,2021-05-30 17:53:49,W 218 St & Broadway,8715,,nan,40.87139,-73.914318,,,casual
22987,2C1A7376B1649BDF,docked_bike,2021-05-04 09:08:46,2021-05-04 09:26:40,E 3 St & 1 Ave,5553,,nan,40.724677,-73.987834,,,member
23007,74CED319F0B80B86,docked_bike,2021-05-05 19:34:44,2021-05-05 19:47:33,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,member
23010,124BC5898B365324,docked_bike,2021-05-12 19:47:17,2021-05-12 20:08:50,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,member
23012,65A5913FB4FB9D4B,docked_bike,2021-05-19 17:49:47,2021-05-19 18:08:16,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,member
23021,35014A4C14D3B42E,docked_bike,2021-05-15 10:41:05,2021-05-15 11:27:15,Vernon Blvd & 30 Rd,7003,,nan,40.770845,-73.934171,,,casual
23051,E918B4657008832B,docked_bike,2021-05-17 18:52:55,2021-05-17 21:29:10,Pacific St & Nevins St,4362,,nan,40.685376,-73.983021,,,member
23086,6272DD026ED5D097,docked_bike,2021-05-04 14:38:47,2021-05-04 14:42:20,Metropolitan Ave & Bedford Ave,5308,,nan,40.715348,-73.960241,,,member
23087,E246D3FAB044BF5C,docked_bike,2021-05-05 08:47:54,2021-05-05 19:01:03,E 53 St & Lexington Ave,6617,,nan,40.75828,-73.970694,,,member
23091,238831E4C48435F7,docked_bike,2021-05-21 17:26:48,2021-05-21 17:26:54,Adelphi St & Myrtle Ave,4620,,nan,40.693082,-73.971789,,,member
23094,FA724DF743128781,docked_bike,2021-05-22 16:17:54,2021-05-22 16:19:38,N 11 St & Kent Ave,5489,,nan,40.722481,-73.959219,,,member
23100,C9C6A3562843B5FA,docked_bike,2021-05-26 16:32:55,2021-05-27 10:24:45,Grand St & Elizabeth St,5382,,nan,40.718822,-73.99596,,,member
23101,0FD44695519FA77E,docked_bike,2021-05-02 13:45:00,2021-05-03 05:23:57,E 53 St & Lexington Ave,6617,,nan,40.75828,-73.970694,,,casual
23119,E85100CCD67CC6E8,docked_bike,2021-05-27 19:37:03,2021-05-27 19:51:28,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,member
23136,4A11AD271A695EE7,docked_bike,2021-05-27 15:09:01,2021-05-27 15:16:01,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,member
23145,271638E812E41CB8,docked_bike,2021-05-15 11:08:38,2021-05-15 11:27:15,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,casual
23146,644D9028AD9ABA14,docked_bike,2021-05-08 00:00:06,2021-05-08 00:37:27,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,member
23153,2FE2F33EDD98C954,docked_bike,2021-05-22 16:54:37,2021-05-22 17:01:32,31 Ave & 34 St,6819,,nan,40.763154,-73.920827,,,member
23161,DFE50F9BADEDB620,docked_bike,2021-05-19 21:08:31,2021-05-19 21:08:19,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,member
23210,506D52B3592045F0,docked_bike,2021-05-28 14:06:04,2021-05-28 14:06:05,Allen St & Stanton St,5484,,nan,40.722055,-73.989111,,,casual
23213,79F4555D414FB766,docked_bike,2021-05-05 18:36:02,2021-05-05 18:54:11,1 Ave & E 6 St,5626,,nan,40.72633,-73.986168,,,member
23218,1EE1D35C34976176,docked_bike,2021-05-20 18:17:54,2021-05-20 18:43:31,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,member
23219,302B77E5B9FA8C79,docked_bike,2021-05-06 06:44:16,2021-05-06 07:02:08,31 Ave & 34 St,6819,,nan,40.763154,-73.920827,,,member
23255,57AB53307F4A77EC,docked_bike,2021-05-19 13:00:45,2021-05-19 20:13:15,1 Ave & E 6 St,5626,,nan,40.72633,-73.986168,,,member
23260,8CDEFB4F2D756B35,docked_bike,2021-05-21 23:20:51,2021-05-23 00:20:42,E 16 St & 5 Ave,6022,,nan,40.737261,-73.992389,,,casual
23262,23AE7E6163FFDC8D,docked_bike,2021-05-12 22:35:34,2021-05-12 22:43:57,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,member
23291,8BBD710433A50651,docked_bike,2021-05-08 08:28:27,2021-05-08 10:24:42,West St & Liberty St,5184,,nan,40.711444,-74.014847,,,member
23316,FF67FA3192758158,docked_bike,2021-05-12 14:45:07,2021-05-12 16:18:24,E 16 St & 5 Ave,6022,,nan,40.737261,-73.992389,,,casual
23317,79750DB9A114AC89,docked_bike,2021-05-13 08:47:15,2021-05-13 16:03:27,Willoughby Ave & Hall St,4611,,nan,40.69196,-73.965368,,,member
23318,6FA54AC6C3EBB5F6,docked_bike,2021-05-27 18:10:38,2021-05-27 18:20:27,E 16 St & 5 Ave,6022,,nan,40.737261,-73.992389,,,member
23344,6ECB6580E198A990,docked_bike,2021-05-27 08:23:59,2021-05-27 10:45:50,Columbus Ave & W 95 St,7520,,nan,40.791955,-73.968087,,,member
23356,27064445A5678EA8,docked_bike,2021-05-27 09:13:37,2021-05-27 11:14:53,Columbus Ave & W 95 St,7520,,nan,40.791955,-73.968087,,,casual
23370,C4ADCD78B422526E,docked_bike,2021-05-25 10:02:09,2021-05-25 10:31:33,E 3 St & 1 Ave,5553,,nan,40.724677,-73.987834,,,member
23386,E8E1BCF0027DB8C2,docked_bike,2021-05-19 08:15:44,2021-05-19 09:53:01,E 44 St & Lexington Ave,6464,,nan,40.752643,-73.974996,,,member
23391,9C4864FEF8A1510B,docked_bike,2021-05-27 15:48:46,2021-05-27 15:48:47,Clark St & Henry St,4789,,nan,40.697601,-73.993445,,,casual
23397,A68BCA03E4C1FA64,docked_bike,2021-05-17 18:52:19,2021-05-17 21:24:51,Pacific St & Nevins St,4362,,nan,40.685376,-73.983021,,,casual
23403,E4A2E1D0419DF9CE,docked_bike,2021-05-26 08:01:38,2021-05-26 08:18:34,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,member
23415,790C0DC6D31235A6,docked_bike,2021-05-13 06:09:53,2021-05-13 06:26:01,W 30 St & 10 Ave,6459,,nan,40.752694,-74.002353,,,member
23430,01A132088B0F0263,docked_bike,2021-05-23 23:11:32,2021-05-23 23:20:26,W 50 St & 9 Ave,6854,,nan,40.763604,-73.989179,,,member
23440,611F70EF1C8736AA,docked_bike,2021-05-20 17:15:34,2021-05-20 17:23:13,E 68 St & 3 Ave,6896,,nan,40.767128,-73.962246,,,member
23443,926EA2E7FD0157E9,docked_bike,2021-05-25 15:12:47,2021-05-25 15:48:53,W 30 St & 10 Ave,6459,,nan,40.752694,-74.002353,,,casual
23454,E63BD6AAEB1504A9,docked_bike,2021-05-17 18:49:08,2021-05-17 21:53:51,W 50 St & 9 Ave,6854,,nan,40.763604,-73.989179,,,casual
23480,669F67161B5AD915,docked_bike,2021-05-19 08:02:29,2021-05-19 16:32:26,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,member
23489,79E42D8F1ACA6EC5,docked_bike,2021-05-21 11:08:20,2021-05-21 17:47:53,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,casual
23490,3CCE7280C03AA252,docked_bike,2021-05-13 07:10:53,2021-05-13 15:45:16,Vernon Blvd & 30 Rd,7003,,nan,40.770845,-73.934171,,,member
23500,D8F4A1BF2E3F7F52,docked_bike,2021-05-17 17:32:10,2021-05-18 18:31:48,Clark St & Henry St,4789,,nan,40.697601,-73.993445,,,member
23524,AED7C4EB0388EDA6,docked_bike,2021-05-19 23:14:04,2021-05-19 23:30:07,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,member
23533,88B63A3946B9FE45,docked_bike,2021-05-10 06:52:59,2021-05-10 07:29:11,W 31 St & 7 Ave,6331,,nan,40.749156,-73.9916,,,member
23536,B7D5090DBEF73DFA,docked_bike,2021-05-18 19:07:22,2021-05-18 20:07:43,Vernon Blvd & 30 Rd,7003,,nan,40.770845,-73.934171,,,member
23545,0529BEF2AF57EB58,docked_bike,2021-05-13 19:02:09,2021-05-14 06:07:38,Vernon Blvd & 30 Rd,7003,,nan,40.770845,-73.934171,,,member
23565,36E53B62227DBDA8,docked_bike,2021-05-17 10:49:37,2021-05-17 10:49:40,W 74 St & Columbus Ave,7230,,nan,40.778566,-73.977549,,,member
23566,ABF7270780AA3BE4,docked_bike,2021-05-20 19:03:55,2021-05-20 19:11:48,45 Rd & 11 St,6319,,nan,40.747085,-73.949772,,,member
