,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
726,0B49446501DE72A0,docked_bike,2021-02-06 08:37:58,2021-02-06 08:48:55,28 Ave & 35 St,6951,44 Dr & 21 St,6278,40.7671,-73.916985,40.748,-73.9460927,member
740,C97218FEF347D670,docked_bike,2021-02-25 14:28:02,2021-02-25 14:34:09,28 Ave & 35 St,6951,Crescent St & Broadway,6827,40.7671,-73.916985,40.7633589,-73.9286471,member
745,B21B3AA9B71726C2,docked_bike,2021-02-27 15:53:39,2021-02-27 16:02:07,28 Ave & 35 St,6951,27 Ave & 9 St,7098,40.7671,-73.916985,40.7739825,-73.9309134,casual
752,55F493413D76B458,docked_bike,2021-02-15 15:19:18,2021-02-15 15:26:03,28 Ave & 35 St,6951,27 Ave & 9 St,7098,40.7671,-73.916985,40.7739825,-73.9309134,member
5287,40661CD614D96AB5,docked_bike,2021-02-26 17:32:51,2021-02-26 17:38:09,28 Ave & 35 St,6951,36 St & Ditmars Blvd,7111,40.7671,-73.916985,40.774306,-73.908335,member
5543,FB0244EFF1896BBA,docked_bike,2021-02-25 19:14:10,2021-02-25 19:16:58,28 Ave & 35 St,6951,38 St & 30 Ave,6850,40.7671,-73.916985,40.764174520197685,-73.91583994030952,member
6181,FFA9425F59808B4E,docked_bike,2021-02-15 19:57:52,2021-02-15 19:59:30,28 Ave & 35 St,6951,35 St & 30 Ave,6887,40.7671,-73.916985,40.76547569244953,-73.91811579465866,member
6185,6D6BCBD8B4E12A04,docked_bike,2021-02-26 08:30:14,2021-02-26 08:32:45,28 Ave & 35 St,6951,38 St & 30 Ave,6850,40.7671,-73.916985,40.764174520197685,-73.91583994030952,member
6186,41F01CAC4D6F363B,docked_bike,2021-02-22 08:45:26,2021-02-22 08:48:57,28 Ave & 35 St,6951,38 St & 30 Ave,6850,40.7671,-73.916985,40.764174520197685,-73.91583994030952,member
6195,EFAC38958B5AA738,docked_bike,2021-02-17 08:38:22,2021-02-17 08:41:57,28 Ave & 35 St,6951,38 St & 30 Ave,6850,40.7671,-73.916985,40.764174520197685,-73.91583994030952,member
6196,4EB6794DFB5942E9,docked_bike,2021-02-25 19:31:28,2021-02-25 19:51:00,28 Ave & 35 St,6951,35 St & 30 Ave,6887,40.7671,-73.916985,40.76547569244953,-73.91811579465866,casual
7658,46FAB4C60CB68A46,docked_bike,2021-02-09 12:07:20,2021-02-09 12:28:12,28 Ave & 35 St,6951,31 Ave & 30 St,6857,40.7671,-73.916985,40.7647,-73.9240312,member
12863,3E771DB0E7FA8147,docked_bike,2021-02-24 22:20:42,2021-02-24 22:43:46,28 Ave & 35 St,6951,E 76 St & Park Ave,7128,40.7671,-73.916985,40.773763,-73.96222088,member
12873,5B99E9DA29001A67,docked_bike,2021-02-12 09:17:03,2021-02-12 09:42:08,28 Ave & 35 St,6951,Milton St & Franklin St,5752,40.7671,-73.916985,40.72906,-73.95779,member
12874,F656BD8E5FD7C544,docked_bike,2021-02-24 16:37:27,2021-02-24 16:45:26,28 Ave & 35 St,6951,30 Ave & 47 St,6774,40.7671,-73.916985,40.761294,-73.909562,casual
34523,4D9B2615A4E1FBFA,docked_bike,2021-02-25 13:51:17,2021-02-25 13:54:13,28 Ave & 44 St,6879,28 Ave & 35 St,6951,40.764089,-73.910651,40.7671,-73.9169858,member
34524,B4B8C04BC88B1121,docked_bike,2021-02-06 11:05:07,2021-02-06 11:07:28,28 Ave & 44 St,6879,28 Ave & 35 St,6951,40.764089,-73.910651,40.7671,-73.9169858,member
34686,9C3597C913C5B8B8,docked_bike,2021-02-15 13:15:42,2021-02-15 13:20:36,21 St & Hoyt Ave S,7126,28 Ave & 35 St,6951,40.774645,-73.923706,40.7671,-73.9169858,member
34703,7A4AA943BD7D3181,docked_bike,2021-02-21 15:33:35,2021-02-21 15:44:39,Steinway St & 21 Ave,7137,28 Ave & 35 St,6951,40.774798,-73.903787,40.7671,-73.9169858,member
34704,0BED771320BCA704,docked_bike,2021-02-17 11:16:53,2021-02-17 11:21:15,31 Ave & Steinway St,6782,28 Ave & 35 St,6951,40.761148,-73.917007,40.7671,-73.9169858,member
34757,FE13FF4BFB7610B0,docked_bike,2021-02-28 11:08:52,2021-02-28 11:26:19,Vernon Blvd & 31 Ave,7003,28 Ave & 35 St,6951,40.769247,-73.93545,40.7671,-73.9169858,casual
34796,0F5023A4289F4119,docked_bike,2021-02-28 12:35:07,2021-02-28 12:48:49,43 St & 35 Ave,6520,28 Ave & 35 St,6951,40.754139,-73.919543,40.7671,-73.9169858,member
34853,4ECB4F9FFBEB1AFC,docked_bike,2021-02-17 18:11:02,2021-02-17 18:19:41,31 St & 23 Ave,7144,28 Ave & 35 St,6951,40.774788,-73.912555,40.7671,-73.916986,member
34864,A61D1411D8D0F0FA,docked_bike,2021-02-12 06:52:42,2021-02-12 07:00:10,24 Ave & 29 St,7119,28 Ave & 35 St,6951,40.7729,-73.916142,40.7671,-73.9169858,member
34948,EEEFD54310B864F8,docked_bike,2021-02-25 19:05:07,2021-02-25 19:22:37,35 St & 30 Ave,6887,28 Ave & 35 St,6951,40.765475,-73.918115,40.7671,-73.9169858,casual
34951,9AB3E8A03C5F9B69,docked_bike,2021-02-15 14:51:09,2021-02-15 14:53:09,35 St & 30 Ave,6887,28 Ave & 35 St,6951,40.765475,-73.918115,40.7671,-73.9169858,member
34952,013AF8047A62013E,docked_bike,2021-02-11 11:10:14,2021-02-11 11:16:57,36 St & Ditmars Blvd,7111,28 Ave & 35 St,6951,40.774306,-73.908335,40.7671,-73.9169858,member
34985,E416A13EB453C278,docked_bike,2021-02-21 14:10:15,2021-02-21 14:28:02,Queens Plaza North & Crescent St,6429,28 Ave & 35 St,6951,40.751102,-73.940737,40.7671,-73.916986,member
34986,BBDEAAAC85ECFA4A,docked_bike,2021-02-26 17:57:25,2021-02-26 18:09:40,Queens Plaza North & Crescent St,6429,28 Ave & 35 St,6951,40.751101,-73.940737,40.7671,-73.9169858,member
35064,8615CE131C6122DE,docked_bike,2021-02-21 10:02:27,2021-02-21 10:11:39,35 Ave & 37 St,6563,28 Ave & 35 St,6951,40.755732,-73.923661,40.7671,-73.9169858,member
35144,DA545994F50C8F20,docked_bike,2021-02-21 15:30:15,2021-02-21 16:08:15,E 78 St & 2 Ave,7057,28 Ave & 35 St,6951,40.772796,-73.955778,40.7671,-73.9169858,member
35505,6914EC7566EACC62,docked_bike,2021-02-12 19:01:42,2021-02-12 19:18:45,McGuinness Blvd & Eagle St,5977,28 Ave & 35 St,6951,40.73555,-73.95284,40.7671,-73.9169858,member
35872,40F79234FC7A6AC2,docked_bike,2021-02-27 17:20:07,2021-02-27 17:26:29,46 St & 25 Ave,6907,28 Ave & 35 St,6951,40.765753,-73.90676,40.7671,-73.9169858,casual
36130,851C1B9F5ACFA36F,docked_bike,2021-02-26 16:53:31,2021-02-26 17:05:11,Vernon Blvd & 30 Rd,7003,28 Ave & 35 St,6951,40.770845,-73.934171,40.7671,-73.916986,casual
36143,09A1C33CD6B20E6F,docked_bike,2021-02-15 16:31:00,2021-02-15 16:41:35,Vernon Blvd & 30 Rd,7003,28 Ave & 35 St,6951,40.770845,-73.934171,40.7671,-73.9169858,member
